"exchange_name","zh_company_abbr","stock_code"
Shenzhen Stock Exchange,京能热力,"002893"
Shanghai Stock Exchange,立达信,"605365"
Shanghai Stock Exchange,唐山港,"601000"
Shenzhen Stock Exchange,福安药业,"300194"
Shenzhen Stock Exchange,富春环保,"002479"
Shenzhen Stock Exchange,优德精密,"300549"
Shanghai Stock Exchange,和林微纳,"688661"
Shenzhen Stock Exchange,雷迪克,"300652"
Shanghai Stock Exchange,中银证券,"601696"
Shanghai Stock Exchange,精智达,"688627"
Shenzhen Stock Exchange,建发致新,"301584"
Shanghai Stock Exchange,内蒙一机,"600967"
Shanghai Stock Exchange,百龙创园,"605016"
Shenzhen Stock Exchange,惠柏新材,"301555"
Shenzhen Stock Exchange,联合光电,"300691"
Shanghai Stock Exchange,中油工程,"600339"
Shanghai Stock Exchange,硕世生物,"688399"
Shenzhen Stock Exchange,丰立智能,"301368"
Beijing Stock Exchange,同惠电子,"920509"
Shenzhen Stock Exchange,君逸数码,"301172"
Shanghai Stock Exchange,龙江交通,"601188"
Shenzhen Stock Exchange,汇金股份,"300368"
Beijing Stock Exchange,吉林碳谷,"920077"
Shanghai Stock Exchange,华依科技,"688071"
Beijing Stock Exchange,科创新材,"920580"
Shanghai Stock Exchange,长城军工,"601606"
Shanghai Stock Exchange,燕东微,"688172"
Shenzhen Stock Exchange,安克创新,"300866"
Shenzhen Stock Exchange,西部牧业,"300106"
Shenzhen Stock Exchange,海科新源,"301292"
Shanghai Stock Exchange,宁波精达,"603088"
Beijing Stock Exchange,联迪信息,"920790"
Beijing Stock Exchange,博迅生物,"920504"
Shenzhen Stock Exchange,电连技术,"300679"
Shenzhen Stock Exchange,众信旅游,"002707"
Shenzhen Stock Exchange,尚荣医疗,"002551"
Shanghai Stock Exchange,灿瑞科技,"688061"
Shanghai Stock Exchange,先达股份,"603086"
Shanghai Stock Exchange,东尼电子,"603595"
Shanghai Stock Exchange,清越科技,"688496"
Shanghai Stock Exchange,巍华新材,"603310"
Shenzhen Stock Exchange,得利斯,"002330"
Shenzhen Stock Exchange,金利华电,"300069"
Shenzhen Stock Exchange,南极电商,"002127"
Shanghai Stock Exchange,上海建科,"603153"
Shenzhen Stock Exchange,联建光电,"300269"
Shanghai Stock Exchange,宁夏建材,"600449"
Shenzhen Stock Exchange,濮耐股份,"002225"
Shenzhen Stock Exchange,翔楼新材,"301160"
Shanghai Stock Exchange,隆鑫通用,"603766"
Shanghai Stock Exchange,福莱蒽特,"605566"
Shenzhen Stock Exchange,宝通科技,"300031"
Shenzhen Stock Exchange,拉卡拉,"300773"
Shenzhen Stock Exchange,弘宇股份,"002890"
Beijing Stock Exchange,华密新材,"920247"
Shanghai Stock Exchange,华锡有色,"600301"
Shanghai Stock Exchange,隆基绿能,"601012"
Shanghai Stock Exchange,朗迪集团,"603726"
Shanghai Stock Exchange,柏诚股份,"601133"
Shanghai Stock Exchange,华鲁恒升,"600426"
Shanghai Stock Exchange,江苏金租,"600901"
Shenzhen Stock Exchange,金财互联,"002530"
Shanghai Stock Exchange,美诺华,"603538"
Shenzhen Stock Exchange,软控股份,"002073"
Shanghai Stock Exchange,希荻微,"688173"
Beijing Stock Exchange,驰诚股份,"920407"
Shenzhen Stock Exchange,铭科精技,"001319"
Shanghai Stock Exchange,金麒麟,"603586"
Shenzhen Stock Exchange,瑞玛精密,"002976"
Shenzhen Stock Exchange,国盛金控,"002670"
Shanghai Stock Exchange,新安股份,"600596"
Shanghai Stock Exchange,百奥泰,"688177"
Shenzhen Stock Exchange,宁波东力,"002164"
Shenzhen Stock Exchange,中天服务,"002188"
Shanghai Stock Exchange,林平发展,A25029
Shanghai Stock Exchange,沪硅产业,"688126"
Shenzhen Stock Exchange,云图控股,"002539"
Shanghai Stock Exchange,利通电子,"603629"
Shenzhen Stock Exchange,鑫磊股份,"301317"
Shanghai Stock Exchange,凌云股份,"600480"
Shanghai Stock Exchange,安孚科技,"603031"
Shenzhen Stock Exchange,洲明科技,"300232"
Shanghai Stock Exchange,利扬芯片,"688135"
Shenzhen Stock Exchange,中电环保,"300172"
Shenzhen Stock Exchange,ST中青宝,"300052"
Shanghai Stock Exchange,友车科技,"688479"
Shenzhen Stock Exchange,中际旭创,"300308"
Shenzhen Stock Exchange,常山药业,"300255"
Shanghai Stock Exchange,纬德信息,"688171"
Shanghai Stock Exchange,成都银行,"601838"
Shenzhen Stock Exchange,中仑新材,"301565"
Shenzhen Stock Exchange,双箭股份,"002381"
Beijing Stock Exchange,凯德石英,"920179"
Shanghai Stock Exchange,野马电池,"605378"
Shanghai Stock Exchange,安达智能,"688125"
Shenzhen Stock Exchange,星源材质,"300568"
Shenzhen Stock Exchange,新美星,"300509"
Shenzhen Stock Exchange,艾德生物,"300685"
Shenzhen Stock Exchange,英特科技,"301399"
Shanghai Stock Exchange,株冶集团,"600961"
Shenzhen Stock Exchange,德联集团,"002666"
Shenzhen Stock Exchange,威力传动,"300904"
Shanghai Stock Exchange,晋控煤业,"601001"
Shenzhen Stock Exchange,联合化学,"301209"
Shenzhen Stock Exchange,海兰信,"300065"
Shenzhen Stock Exchange,信隆健康,"002105"
Shenzhen Stock Exchange,节能国祯,"300388"
Shenzhen Stock Exchange,汇纳科技,"300609"
Shenzhen Stock Exchange,楚江新材,"002171"
Shanghai Stock Exchange,海正生材,"688203"
Shenzhen Stock Exchange,鱼跃医疗,"002223"
Shanghai Stock Exchange,方大炭素,"600516"
Beijing Stock Exchange,明阳科技,"920663"
Shanghai Stock Exchange,禾丰股份,"603609"
Shanghai Stock Exchange,泰禾智能,"603656"
Shenzhen Stock Exchange,普邦股份,"002663"
Shenzhen Stock Exchange,登康口腔,"001328"
Beijing Stock Exchange,聚仁新材,"873124"
Beijing Stock Exchange,优机股份,"920943"
Beijing Stock Exchange,凯达重工,"874025"
Shenzhen Stock Exchange,兆日科技,"300333"
Shanghai Stock Exchange,江苏新能,"603693"
Beijing Stock Exchange,海希通讯,"920405"
Shanghai Stock Exchange,红豆股份,"600400"
Shanghai Stock Exchange,山煤国际,"600546"
Shenzhen Stock Exchange,高特电子,A25025
Shenzhen Stock Exchange,麦趣尔,"002719"
Shenzhen Stock Exchange,ST新动力,"300152"
Shenzhen Stock Exchange,华东数控,"002248"
Beijing Stock Exchange,东盛金材,"874311"
Shanghai Stock Exchange,永茂泰,"605208"
Shanghai Stock Exchange,奥来德,"688378"
Shenzhen Stock Exchange,紫光国微,"002049"
Shenzhen Stock Exchange,天银机电,"300342"
Shenzhen Stock Exchange,宁波银行,"002142"
Shenzhen Stock Exchange,阳谷华泰,"300121"
Shanghai Stock Exchange,永兴股份,"601033"
Shenzhen Stock Exchange,博士眼镜,"300622"
Shenzhen Stock Exchange,优彩资源,"002998"
Shanghai Stock Exchange,昱能科技,"688348"
Shenzhen Stock Exchange,贝特利,A25026
Shanghai Stock Exchange,内蒙新华,"603230"
Shenzhen Stock Exchange,迪瑞医疗,"300396"
Shanghai Stock Exchange,晶华微,"688130"
Shanghai Stock Exchange,奥锐特,"605116"
Shenzhen Stock Exchange,华瑞股份,"300626"
Shenzhen Stock Exchange,江顺科技,"001400"
Shanghai Stock Exchange,鼎阳科技,"688112"
Shenzhen Stock Exchange,思泉新材,"301489"
Shenzhen Stock Exchange,新宙邦,"300037"
Shanghai Stock Exchange,荣泰健康,"603579"
Shenzhen Stock Exchange,美新科技,"301588"
Shenzhen Stock Exchange,金智科技,"002090"
Shenzhen Stock Exchange,苏州天脉,"301626"
Shanghai Stock Exchange,信科移动-U,"688387"
Shenzhen Stock Exchange,科瑞技术,"002957"
Shenzhen Stock Exchange,广和通,"300638"
Shenzhen Stock Exchange,大族数控,"301200"
Shenzhen Stock Exchange,瑜欣电子,"301107"
Shenzhen Stock Exchange,震裕科技,"300953"
Shenzhen Stock Exchange,豪迈科技,"002595"
Shenzhen Stock Exchange,朝阳科技,"002981"
Shanghai Stock Exchange,快克智能,"603203"
Beijing Stock Exchange,广咨国际,"920892"
Shenzhen Stock Exchange,艾布鲁,"301259"
Shanghai Stock Exchange,长源东谷,"603950"
Shanghai Stock Exchange,三人行,"605168"
Shanghai Stock Exchange,山石网科,"688030"
Shenzhen Stock Exchange,强邦新材,"001279"
Shenzhen Stock Exchange,昆仑万维,"300418"
Shenzhen Stock Exchange,曼卡龙,"300945"
Shanghai Stock Exchange,天下秀,"600556"
Shanghai Stock Exchange,长光华芯,"688048"
Shanghai Stock Exchange,兰剑智能,"688557"
Shanghai Stock Exchange,设计总院,"603357"
Beijing Stock Exchange,拓普泰克,"874475"
Shenzhen Stock Exchange,黄山谷捷,"301581"
Shanghai Stock Exchange,赛科希德,"688338"
Shanghai Stock Exchange,澳华内镜,"688212"
Shenzhen Stock Exchange,协昌科技,"301418"
Shenzhen Stock Exchange,大连电瓷,"002606"
Shanghai Stock Exchange,绿城水务,"601368"
Shenzhen Stock Exchange,海晨股份,"300873"
Shanghai Stock Exchange,金晶科技,"600586"
Shanghai Stock Exchange,掌阅科技,"603533"
Shenzhen Stock Exchange,金一文化,"002721"
Shenzhen Stock Exchange,美硕科技,"301295"
Shanghai Stock Exchange,杰华特,"688141"
Shanghai Stock Exchange,呈和科技,"688625"
Beijing Stock Exchange,阿为特,"920693"
Shanghai Stock Exchange,聚辰股份,"688123"
Shanghai Stock Exchange,联影医疗,"688271"
Shanghai Stock Exchange,常青股份,"603768"
Shenzhen Stock Exchange,卓胜微,"300782"
Shanghai Stock Exchange,益佰制药,"600594"
Shenzhen Stock Exchange,北新路桥,"002307"
Shenzhen Stock Exchange,莱宝高科,"002106"
Shanghai Stock Exchange,泰坦科技,"688133"
Shanghai Stock Exchange,海创药业-U,"688302"
Shenzhen Stock Exchange,万马股份,"002276"
Shenzhen Stock Exchange,兆驰股份,"002429"
Beijing Stock Exchange,衡美健康,"874251"
Shanghai Stock Exchange,牧高笛,"603908"
Beijing Stock Exchange,中科仪,"830852"
Shenzhen Stock Exchange,中国广核,"003816"
Shenzhen Stock Exchange,新恒汇,"301678"
Shanghai Stock Exchange,中国神华,"601088"
Shenzhen Stock Exchange,科泰电源,"300153"
Shenzhen Stock Exchange,斯菱股份,"301550"
Shanghai Stock Exchange,艾华集团,"603989"
Shenzhen Stock Exchange,运机集团,"001288"
Shenzhen Stock Exchange,澳洋健康,"002172"
Shenzhen Stock Exchange,高澜股份,"300499"
Shenzhen Stock Exchange,国光股份,"002749"
Shenzhen Stock Exchange,天顺股份,"002800"
Shanghai Stock Exchange,泰凌微,"688591"
Shenzhen Stock Exchange,ST未名,"002581"
Shenzhen Stock Exchange,莱茵生物,"002166"
Shanghai Stock Exchange,晨光股份,"603899"
Beijing Stock Exchange,中裕铁信,"874484"
Shanghai Stock Exchange,紫金银行,"601860"
Shenzhen Stock Exchange,劲仔食品,"003000"
Shenzhen Stock Exchange,赛升药业,"300485"
Shanghai Stock Exchange,*ST精伦,"600355"
Shenzhen Stock Exchange,屹通新材,"300930"
Shenzhen Stock Exchange,儒竞科技,"301525"
Shenzhen Stock Exchange,华英农业,"002321"
Shenzhen Stock Exchange,电投能源,"002128"
Shanghai Stock Exchange,珠海冠宇,"688772"
Shenzhen Stock Exchange,南方精工,"002553"
Beijing Stock Exchange,美心翼申,"920833"
Shanghai Stock Exchange,卓郎智能,"600545"
Shanghai Stock Exchange,圣达生物,"603079"
Shanghai Stock Exchange,大连圣亚,"600593"
Beijing Stock Exchange,中纺标,"920122"
Shenzhen Stock Exchange,纳尔股份,"002825"
Shenzhen Stock Exchange,中旗股份,"300575"
Shanghai Stock Exchange,汇通控股,"603409"
Shanghai Stock Exchange,翔港科技,"603499"
Shenzhen Stock Exchange,新里程,"002219"
Shanghai Stock Exchange,奥康国际,"603001"
Shenzhen Stock Exchange,华西证券,"002926"
Shenzhen Stock Exchange,钛能化学,"002145"
Beijing Stock Exchange,青矩技术,"920208"
Shanghai Stock Exchange,傲拓科技,A25001
Shanghai Stock Exchange,爱柯迪,"600933"
Shenzhen Stock Exchange,云南锗业,"002428"
Shenzhen Stock Exchange,九阳股份,"002242"
Shanghai Stock Exchange,步科股份,"688160"
Shenzhen Stock Exchange,岱勒新材,"300700"
Shenzhen Stock Exchange,永贵电器,"300351"
Shenzhen Stock Exchange,旋极信息,"300324"
Shenzhen Stock Exchange,中设股份,"002883"
Shanghai Stock Exchange,诺诚健华-U,"688428"
Shanghai Stock Exchange,明阳智能,"601615"
Shenzhen Stock Exchange,元道通信,"301139"
Shanghai Stock Exchange,奕瑞科技,"688301"
Shanghai Stock Exchange,鑫广绿环,"603302"
Shanghai Stock Exchange,赛特新材,"688398"
Shenzhen Stock Exchange,*ST中装,"002822"
Shanghai Stock Exchange,天域生物,"603717"
Shenzhen Stock Exchange,大中矿业,"001203"
Shenzhen Stock Exchange,联得装备,"300545"
Shanghai Stock Exchange,苏农银行,"603323"
Shanghai Stock Exchange,科力远,"600478"
Shanghai Stock Exchange,伟明环保,"603568"
Shanghai Stock Exchange,晋亿实业,"601002"
Shenzhen Stock Exchange,浔兴股份,"002098"
Shenzhen Stock Exchange,迪森股份,"300335"
Shanghai Stock Exchange,确成股份,"605183"
Shanghai Stock Exchange,哈森股份,"603958"
Shenzhen Stock Exchange,睿智医药,"300149"
Shenzhen Stock Exchange,三超新材,"300554"
Shenzhen Stock Exchange,芭田股份,"002170"
Beijing Stock Exchange,华阳变速,"920146"
Shanghai Stock Exchange,中邮科技,"688648"
Shenzhen Stock Exchange,四方精创,"300468"
Shenzhen Stock Exchange,汇创达,"300909"
Shanghai Stock Exchange,新华医疗,"600587"
Shanghai Stock Exchange,奥普特,"688686"
Shenzhen Stock Exchange,禾盛新材,"002290"
Beijing Stock Exchange,百诺医药,"874718"
Shenzhen Stock Exchange,博雅生物,"300294"
Shenzhen Stock Exchange,嘉事堂,"002462"
Shenzhen Stock Exchange,雅艺科技,"301113"
Shenzhen Stock Exchange,隆基机械,"002363"
Shanghai Stock Exchange,国盛智科,"688558"
Shenzhen Stock Exchange,国脉科技,"002093"
Shenzhen Stock Exchange,东利机械,"301298"
Shanghai Stock Exchange,凯立新材,"688269"
Shenzhen Stock Exchange,恒而达,"300946"
Shenzhen Stock Exchange,ST加加,"002650"
Shenzhen Stock Exchange,理奇智能,A25031
Shanghai Stock Exchange,泛亚微透,"688386"
Shenzhen Stock Exchange,吉大通信,"300597"
Shanghai Stock Exchange,天地科技,"600582"
Shenzhen Stock Exchange,TCL科技,"000100"
Shenzhen Stock Exchange,科顺股份,"300737"
Shanghai Stock Exchange,格灵深瞳,"688207"
Shanghai Stock Exchange,禾元生物,"688765"
Shanghai Stock Exchange,岱美股份,"603730"
Shenzhen Stock Exchange,三元生物,"301206"
Shanghai Stock Exchange,易德龙,"603380"
Shenzhen Stock Exchange,蓝英装备,"300293"
Shanghai Stock Exchange,江盐集团,"601065"
Shenzhen Stock Exchange,普联软件,"300996"
Shanghai Stock Exchange,贵广网络,"600996"
Beijing Stock Exchange,中科美菱,"920992"
Shenzhen Stock Exchange,登云股份,"002715"
Shanghai Stock Exchange,中国一重,"601106"
Shenzhen Stock Exchange,世纪鼎利,"300050"
Shanghai Stock Exchange,苏垦农发,"601952"
Shanghai Stock Exchange,鹿山新材,"603051"
Shenzhen Stock Exchange,瑞普生物,"300119"
Shanghai Stock Exchange,华恒生物,"688639"
Shanghai Stock Exchange,万控智造,"603070"
Shanghai Stock Exchange,济民健康,"603222"
Shenzhen Stock Exchange,国创高新,"002377"
Shenzhen Stock Exchange,海利得,"002206"
Shenzhen Stock Exchange,达刚控股,"300103"
Shanghai Stock Exchange,新天绿能,"600956"
Shenzhen Stock Exchange,中粮资本,"002423"
Shenzhen Stock Exchange,恒达新材,"301469"
Shenzhen Stock Exchange,喜悦智行,"301198"
Shanghai Stock Exchange,亚翔集成,"603929"
Shenzhen Stock Exchange,东杰智能,"300486"
Shenzhen Stock Exchange,德迈仕,"301007"
Shenzhen Stock Exchange,华新环保,"301265"
Shenzhen Stock Exchange,智迪科技,"301503"
Shanghai Stock Exchange,齐鲁银行,"601665"
Shenzhen Stock Exchange,宇新股份,"002986"
Shanghai Stock Exchange,千金药业,"600479"
Shenzhen Stock Exchange,开润股份,"300577"
Shenzhen Stock Exchange,凡拓数创,"301313"
Beijing Stock Exchange,华原股份,"920837"
Shanghai Stock Exchange,宁波建工,"601789"
Shanghai Stock Exchange,益诺思,"688710"
Shenzhen Stock Exchange,中孚信息,"300659"
Shenzhen Stock Exchange,*ST辉丰,"002496"
Shenzhen Stock Exchange,唯特偶,"301319"
Beijing Stock Exchange,奔朗新材,"920807"
Shenzhen Stock Exchange,北京科锐,"002350"
Shenzhen Stock Exchange,研奥股份,"300923"
Shenzhen Stock Exchange,电光科技,"002730"
Shanghai Stock Exchange,三友化工,"600409"
Beijing Stock Exchange,天康制药,"874339"
Shenzhen Stock Exchange,准油股份,"002207"
Shanghai Stock Exchange,煜邦电力,"688597"
Beijing Stock Exchange,东方碳素,"920175"
Shenzhen Stock Exchange,华平股份,"300074"
Shenzhen Stock Exchange,诺瓦星云,"301589"
Shenzhen Stock Exchange,美的集团,"000333"
Shanghai Stock Exchange,三星医疗,"601567"
Beijing Stock Exchange,民士达,"920394"
Shenzhen Stock Exchange,中亚股份,"300512"
Shenzhen Stock Exchange,奥联电子,"300585"
Shenzhen Stock Exchange,何氏眼科,"301103"
Shenzhen Stock Exchange,盛天网络,"300494"
Shanghai Stock Exchange,中国联通,"600050"
Beijing Stock Exchange,东和新材,"920792"
Shanghai Stock Exchange,中润光学,"688307"
Shanghai Stock Exchange,新经典,"603096"
Shanghai Stock Exchange,晶升股份,"688478"
Beijing Stock Exchange,丰安股份,"920608"
Shanghai Stock Exchange,凯尔达,"688255"
Shenzhen Stock Exchange,龙佰集团,"002601"
Shenzhen Stock Exchange,*ST摩登,"002656"
Shanghai Stock Exchange,春秋电子,"603890"
Shenzhen Stock Exchange,明阳电路,"300739"
Shenzhen Stock Exchange,英力股份,"300956"
Shenzhen Stock Exchange,天壕能源,"300332"
Shanghai Stock Exchange,青云科技-U,"688316"
Shenzhen Stock Exchange,盛路通信,"002446"
Shenzhen Stock Exchange,华阳集团,"002906"
Shenzhen Stock Exchange,思泰克,"301568"
Shenzhen Stock Exchange,完美世界,"002624"
Shenzhen Stock Exchange,申通快递,"002468"
Shanghai Stock Exchange,中国科传,"601858"
Beijing Stock Exchange,石羊农科,"874456"
Shanghai Stock Exchange,东威科技,"688700"
Shenzhen Stock Exchange,*ST南置,"002305"
Beijing Stock Exchange,纳科诺尔,"920522"
Shanghai Stock Exchange,火炬电子,"603678"
Shanghai Stock Exchange,晶品特装,"688084"
Beijing Stock Exchange,雷神科技,"920190"
Shanghai Stock Exchange,帝奥微,"688381"
Shenzhen Stock Exchange,安培龙,"301413"
Shanghai Stock Exchange,神驰机电,"603109"
Shanghai Stock Exchange,萤石网络,"688475"
Shanghai Stock Exchange,大胜达,"603687"
Shanghai Stock Exchange,栖霞建设,"600533"
Shenzhen Stock Exchange,闽发铝业,"002578"
Shenzhen Stock Exchange,沃森生物,"300142"
Shenzhen Stock Exchange,康龙化成,"300759"
Shenzhen Stock Exchange,壹连科技,"301631"
Shenzhen Stock Exchange,泰福泵业,"300992"
Shanghai Stock Exchange,至信股份,A25010
Shenzhen Stock Exchange,集泰股份,"002909"
Shenzhen Stock Exchange,中科环保,"301175"
Shanghai Stock Exchange,重庆钢铁,"601005"
Shenzhen Stock Exchange,同兴达,"002845"
Shenzhen Stock Exchange,垒知集团,"002398"
Shanghai Stock Exchange,超卓航科,"688237"
Shenzhen Stock Exchange,新疆交建,"002941"
Shanghai Stock Exchange,建业股份,"603948"
Shenzhen Stock Exchange,神宇股份,"300563"
Shenzhen Stock Exchange,美利信,"301307"
Shenzhen Stock Exchange,伊之密,"300415"
Shenzhen Stock Exchange,广百股份,"002187"
Shenzhen Stock Exchange,ST新亚,"002388"
Shanghai Stock Exchange,映翰通,"688080"
Shenzhen Stock Exchange,博实股份,"002698"
Shenzhen Stock Exchange,*ST天喻,"300205"
Shanghai Stock Exchange,振江股份,"603507"
Shanghai Stock Exchange,海南橡胶,"601118"
Shanghai Stock Exchange,晶科科技,"601778"
Shenzhen Stock Exchange,青鸟消防,"002960"
Shanghai Stock Exchange,上纬新材,"688585"
